Prefix               Next Hop             Interface
192.168.237.224/27   172.20.4.1           TenGigabitEthernet3/1.2
192.168.252.0/24     172.20.4.1           TenGigabitEthernet3/1.2
204.63.224.0/21      172.20.4.1           TenGigabitEthernet3/1.2
204.161.120.0/24     172.20.4.1           TenGigabitEthernet3/1.2
209.11.184.0/22      172.20.4.1           TenGigabitEthernet3/1.2
209.11.188.0/22      172.20.4.1           TenGigabitEthernet3/1.2
224.0.0.0/4          multicast
224.0.0.0/24         receive              
240.0.0.0/4          drop
255.255.255.255/32   receive              

